"","species","Longitude","Latitude","occ","coords.x1","coords.x2"
"1241","Lutjanus Griseus",-71.643278557474,26.4115876213364,0,-71.643278557474,26.4115876213364
"1314","Lutjanus Griseus",-79.320499007876,15.0843824831318,0,-79.320499007876,15.0843824831318
"1341","Lutjanus Griseus",-81.866094482388,14.1224595192417,0,-81.866094482388,14.1224595192417
"1362","Lutjanus Griseus",-80.6094173516699,17.0000246235552,0,-80.6094173516699,17.0000246235552
"1372","Lutjanus Griseus",-42.8242436498495,0.933740508860879,0,-42.8242436498495,0.933740508860879
"1381","Lutjanus Griseus",-41.3896322179819,-22.4519758160492,0,-41.3896322179819,-22.4519758160492
"1391","Lutjanus Griseus",-87.8404626072314,28.0275009986682,0,-87.8404626072314,28.0275009986682
"1401","Lutjanus Griseus",-66.8840798829201,18.5624043907559,0,-66.8840798829201,18.5624043907559
"1413","Lutjanus Griseus",-67.6685906105916,27.9694539496621,0,-67.6685906105916,27.9694539496621
"1462","Lutjanus Griseus",-86.7639469208382,27.0608000217174,0,-86.7639469208382,27.0608000217174
"1491","Lutjanus Griseus",-68.582437548244,36.2268585582891,0,-68.582437548244,36.2268585582891
"1522","Lutjanus Griseus",-38.1752562269015,-21.9600239792213,0,-38.1752562269015,-21.9600239792213
"1541","Lutjanus Griseus",-43.3525129911275,1.62396415927955,0,-43.3525129911275,1.62396415927955
"1551","Lutjanus Griseus",-35.5637191225975,-10.0399142160608,0,-35.5637191225975,-10.0399142160608
"1563","Lutjanus Griseus",-37.5722759631525,-18.106820198643,0,-37.5722759631525,-18.106820198643
"1591","Lutjanus Griseus",-66.348815223023,19.3966926300365,0,-66.348815223023,19.3966926300365
"1613","Lutjanus Griseus",-71.3129226941088,31.0165419262457,0,-71.3129226941088,31.0165419262457
"1732","Lutjanus Griseus",-44.6501716349883,-24.3242308119944,0,-44.6501716349883,-24.3242308119944
"1741","Lutjanus Griseus",-75.833179804045,29.6598572002297,0,-75.833179804045,29.6598572002297
"1751","Lutjanus Griseus",-62.6246842415307,17.5198527226652,0,-62.6246842415307,17.5198527226652
"1761","Lutjanus Griseus",-38.5904606260309,-20.9791659813711,0,-38.5904606260309,-20.9791659813711
"1802","Lutjanus Griseus",-78.5166228563748,15.40021757752,0,-78.5166228563748,15.40021757752
"1841","Lutjanus Griseus",-85.5449971712587,27.5371835792664,0,-85.5449971712587,27.5371835792664
"1882","Lutjanus Griseus",-70.1398756496799,21.2680079566375,0,-70.1398756496799,21.2680079566375
"1911","Lutjanus Griseus",-65.3934933052049,30.5690606596087,0,-65.3934933052049,30.5690606596087
"1921","Lutjanus Griseus",-66.6946185416061,25.8799584183376,0,-66.6946185416061,25.8799584183376
"1933","Lutjanus Griseus",-93.6673432930583,26.0201377114525,0,-93.6673432930583,26.0201377114525
"1952","Lutjanus Griseus",-53.6173727926467,6.78762730663617,0,-53.6173727926467,6.78762730663617
"2011","Lutjanus Griseus",-77.7811920473032,30.7237147060257,0,-77.7811920473032,30.7237147060257
"2101","Lutjanus Griseus",-83.9781636400492,15.9819158175481,0,-83.9781636400492,15.9819158175481
"2151","Lutjanus Griseus",-75.157671102045,27.5116774717166,0,-75.157671102045,27.5116774717166
"2161","Lutjanus Griseus",-67.6294554466722,11.7543036049175,0,-67.6294554466722,11.7543036049175
"2223","Lutjanus Griseus",-38.3704936775951,-24.1495708196856,0,-38.3704936775951,-24.1495708196856
"2232","Lutjanus Griseus",-71.2950221721528,26.8869530195375,0,-71.2950221721528,26.8869530195375
"2261","Lutjanus Griseus",-86.0791775560862,22.2370511807636,0,-86.0791775560862,22.2370511807636
"2321","Lutjanus Griseus",-46.671875865392,-25.2851004278658,0,-46.671875865392,-25.2851004278658
"2401","Lutjanus Griseus",-49.0643164378271,3.70314206806706,0,-49.0643164378271,3.70314206806706
"2481","Lutjanus Griseus",-73.891542866013,19.2353159452241,0,-73.891542866013,19.2353159452241
"2531","Lutjanus Griseus",-66.7493123750665,31.486317923508,0,-66.7493123750665,31.486317923508
"2552","Lutjanus Griseus",-75.1481741981288,19.0386875743957,0,-75.1481741981288,19.0386875743957
"2572","Lutjanus Griseus",-75.0212928023442,14.8249511369589,0,-75.0212928023442,14.8249511369589
"2581","Lutjanus Griseus",-95.1595656740671,26.2755848482484,0,-95.1595656740671,26.2755848482484
"2611","Lutjanus Griseus",-84.4526918317305,19.4472221823175,0,-84.4526918317305,19.4472221823175
"2631","Lutjanus Griseus",-86.5797699237532,22.8358021752235,0,-86.5797699237532,22.8358021752235
"2641","Lutjanus Griseus",-39.9587508041917,-22.6571306553609,0,-39.9587508041917,-22.6571306553609
"2673","Lutjanus Griseus",-72.1051721851281,37.8887588637259,0,-72.1051721851281,37.8887588637259
"2691","Lutjanus Griseus",-65.6544993265396,24.8479057313403,0,-65.6544993265396,24.8479057313403
"2701","Lutjanus Griseus",-96.5188618668046,22.9344363645856,0,-96.5188618668046,22.9344363645856
"2721","Lutjanus Griseus",-71.3916195537209,32.7865797148634,0,-71.3916195537209,32.7865797148634
"2731","Lutjanus Griseus",-74.0525337660946,33.73876705858,0,-74.0525337660946,33.73876705858
"2842","Lutjanus Griseus",-67.1350504185015,19.6964270922731,0,-67.1350504185015,19.6964270922731
"2871","Lutjanus Griseus",-71.4664833256078,37.0851326734095,0,-71.4664833256078,37.0851326734095
"3011","Lutjanus Griseus",-96.3938672397131,28.5426887160264,0,-96.3938672397131,28.5426887160264
"3021","Lutjanus Griseus",-77.5739591160636,27.1747760862469,0,-77.5739591160636,27.1747760862469
"3031","Lutjanus Griseus",-75.9546995115776,27.9400799074616,0,-75.9546995115776,27.9400799074616
"3041","Lutjanus Griseus",-68.4889838289262,37.9237438054191,0,-68.4889838289262,37.9237438054191
"3101","Lutjanus Griseus",-71.7170188048586,37.7433454231361,0,-71.7170188048586,37.7433454231361
"3111","Lutjanus Griseus",-64.7014353071626,29.8998371617955,0,-64.7014353071626,29.8998371617955
"3141","Lutjanus Griseus",-37.1610836066714,-17.6255367555702,0,-37.1610836066714,-17.6255367555702
"3151","Lutjanus Griseus",-78.9891972985274,10.3753346338917,0,-78.9891972985274,10.3753346338917
"3191","Lutjanus Griseus",-47.3651752881869,-27.4286523492531,0,-47.3651752881869,-27.4286523492531
"3251","Lutjanus Griseus",-40.613035197025,-23.0128411459965,0,-40.613035197025,-23.0128411459965
"3301","Lutjanus Griseus",-87.6899361863132,16.7367286892046,0,-87.6899361863132,16.7367286892046
"3341","Lutjanus Griseus",-50.6188690297841,0.0978910283643017,0,-50.6188690297841,0.0978910283643017
"3371","Lutjanus Griseus",-73.3982745518557,35.1615010415928,0,-73.3982745518557,35.1615010415928
"3381","Lutjanus Griseus",-73.9456934526824,21.8386105090091,0,-73.9456934526824,21.8386105090091
"3451","Lutjanus Griseus",-84.7660773527797,26.367988269905,0,-84.7660773527797,26.367988269905
"3461","Lutjanus Griseus",-82.4516405676124,21.9490484997201,0,-82.4516405676124,21.9490484997201
"3571","Lutjanus Griseus",-60.2795501302754,13.7889296749237,0,-60.2795501302754,13.7889296749237
"3581","Lutjanus Griseus",-69.9582051307751,15.5397925787329,0,-69.9582051307751,15.5397925787329
"3591","Lutjanus Griseus",-67.7015604681844,35.7949181095706,0,-67.7015604681844,35.7949181095706
"3611","Lutjanus Griseus",-80.3725206323409,15.834492809765,0,-80.3725206323409,15.834492809765
"3621","Lutjanus Griseus",-55.4540551374847,6.54856719923792,0,-55.4540551374847,6.54856719923792
"3651","Lutjanus Griseus",-78.5689653403644,20.9302696486865,0,-78.5689653403644,20.9302696486865
"3671","Lutjanus Griseus",-61.3467326268003,11.9219380523179,0,-61.3467326268003,11.9219380523179
"3681","Lutjanus Griseus",-69.0257222951367,38.7670721258068,0,-69.0257222951367,38.7670721258068
"3721","Lutjanus Griseus",-82.2738565934609,20.5185582237798,0,-82.2738565934609,20.5185582237798
"3731","Lutjanus Griseus",-55.8646313857621,6.94921966656474,0,-55.8646313857621,6.94921966656474
"3741","Lutjanus Griseus",-94.2883812588368,18.407147634406,0,-94.2883812588368,18.407147634406
"3751","Lutjanus Griseus",-45.7333739932825,0.130270183060901,0,-45.7333739932825,0.130270183060901
"3841","Lutjanus Griseus",-78.8744576531444,31.9197827819576,0,-78.8744576531444,31.9197827819576
"3851","Lutjanus Griseus",-73.2997942308075,14.241221628367,0,-73.2997942308075,14.241221628367
"3871","Lutjanus Griseus",-78.8750177363161,23.389277803152,0,-78.8750177363161,23.389277803152
"3881","Lutjanus Griseus",-82.031067080125,18.4414971721389,0,-82.031067080125,18.4414971721389
"3941","Lutjanus Griseus",-72.2772137682472,32.4360053301839,0,-72.2772137682472,32.4360053301839
"3951","Lutjanus Griseus",-78.4644461226019,11.7770438423702,0,-78.4644461226019,11.7770438423702
"3961","Lutjanus Griseus",-72.411302304985,27.521853041544,0,-72.411302304985,27.521853041544
"3971","Lutjanus Griseus",-84.456487235138,22.1251113538033,0,-84.456487235138,22.1251113538033
"4031","Lutjanus Griseus",-77.0070164261012,22.4340707441479,0,-77.0070164261012,22.4340707441479
"4041","Lutjanus Griseus",-65.3650547588849,19.4689965262465,0,-65.3650547588849,19.4689965262465
"4071","Lutjanus Griseus",-80.4611475831791,24.7387927411312,0,-80.4611475831791,24.7387927411312
"4101","Lutjanus Griseus",-71.8817900042301,23.5217863310773,0,-71.8817900042301,23.5217863310773
"4111","Lutjanus Griseus",-43.0056468228327,0.844135407949011,0,-43.0056468228327,0.844135407949011
"4121","Lutjanus Griseus",-57.7143321428325,6.81198224774658,0,-57.7143321428325,6.81198224774658
"4141","Lutjanus Griseus",-72.5687322193885,40.6832393785522,0,-72.5687322193885,40.6832393785522
"4161","Lutjanus Griseus",-38.4152765506988,-23.1546042132457,0,-38.4152765506988,-23.1546042132457
"4191","Lutjanus Griseus",-62.3581700645495,16.5242039224876,0,-62.3581700645495,16.5242039224876
"4201","Lutjanus Griseus",-81.5734522484245,12.3568799628347,0,-81.5734522484245,12.3568799628347
"4221","Lutjanus Griseus",-82.6591407384065,17.0525906973486,0,-82.6591407384065,17.0525906973486
"4251","Lutjanus Griseus",-70.7896942077425,31.5918679340266,0,-70.7896942077425,31.5918679340266
"4301","Lutjanus Griseus",-66.8827300853636,11.9800486843114,0,-66.8827300853636,11.9800486843114
"4321","Lutjanus Griseus",-78.057382204686,30.9689432961678,0,-78.057382204686,30.9689432961678
"4341","Lutjanus Griseus",-44.8613176571517,1.85899130020285,0,-44.8613176571517,1.85899130020285
"4381","Lutjanus Griseus",-50.619152513103,2.65894904622431,0,-50.619152513103,2.65894904622431
"4391","Lutjanus Griseus",-66.6850483052233,11.1568740413884,0,-66.6850483052233,11.1568740413884
"4431","Lutjanus Griseus",-50.6857243067412,5.42537236612685,0,-50.6857243067412,5.42537236612685
"4451","Lutjanus Griseus",-36.063461359409,-14.498643347714,0,-36.063461359409,-14.498643347714
"4461","Lutjanus Griseus",-77.8696020549948,19.6091779286535,0,-77.8696020549948,19.6091779286535
"4491","Lutjanus Griseus",-70.4940692296434,40.896861545042,0,-70.4940692296434,40.896861545042
"4521","Lutjanus Griseus",-53.9798167309613,5.7448592130081,0,-53.9798167309613,5.7448592130081
"4541","Lutjanus Griseus",-93.9018974913797,27.5923446502161,0,-93.9018974913797,27.5923446502161
"4581","Lutjanus Griseus",-76.5960484432633,11.4213325810317,0,-76.5960484432633,11.4213325810317
"4641","Lutjanus Griseus",-40.0553273226274,-26.9340025858713,0,-40.0553273226274,-26.9340025858713
"4651","Lutjanus Griseus",-69.5150739778676,39.2020933984385,0,-69.5150739778676,39.2020933984385
"4711","Lutjanus Griseus",-38.4249445687688,-13.7176239415623,0,-38.4249445687688,-13.7176239415623
"4721","Lutjanus Griseus",-72.3361208451828,17.04156913914,0,-72.3361208451828,17.04156913914
"4731","Lutjanus Griseus",-63.7201922922037,24.5477603830611,0,-63.7201922922037,24.5477603830611
"4781","Lutjanus Griseus",-96.8783122875234,27.8219302840268,0,-96.8783122875234,27.8219302840268
"4811","Lutjanus Griseus",-85.3104981622285,28.3597939257106,0,-85.3104981622285,28.3597939257106
"4821","Lutjanus Griseus",-82.0346687587881,12.4703255809671,0,-82.0346687587881,12.4703255809671
"4971","Lutjanus Griseus",-37.643906800464,-3.15569871250155,0,-37.643906800464,-3.15569871250155
"4991","Lutjanus Griseus",-61.8937658863776,12.553418526496,0,-61.8937658863776,12.553418526496
"5031","Lutjanus Griseus",-68.7313624160511,19.1499517585929,0,-68.7313624160511,19.1499517585929
"5111","Lutjanus Griseus",-65.3658200240491,34.537677196291,0,-65.3658200240491,34.537677196291
"5121","Lutjanus Griseus",-74.3777155118599,14.9676321924634,0,-74.3777155118599,14.9676321924634
"5131","Lutjanus Griseus",-45.7353291103873,3.49575312336292,0,-45.7353291103873,3.49575312336292
"5191","Lutjanus Griseus",-74.0197960925237,24.124919136473,0,-74.0197960925237,24.124919136473
"5201","Lutjanus Griseus",-69.0886717141277,33.3839592841137,0,-69.0886717141277,33.3839592841137
"5221","Lutjanus Griseus",-54.2602765975146,8.15034036916198,0,-54.2602765975146,8.15034036916198
"5261","Lutjanus Griseus",-39.1471629217625,-1.29877508582659,0,-39.1471629217625,-1.29877508582659
"5271","Lutjanus Griseus",-53.8251075331231,9.17204918916109,0,-53.8251075331231,9.17204918916109
"5311","Lutjanus Griseus",-72.1667749975733,22.6091264315401,0,-72.1667749975733,22.6091264315401
"5321","Lutjanus Griseus",-46.7577322287251,-25.6090850156212,0,-46.7577322287251,-25.6090850156212
"5351","Lutjanus Griseus",-66.3196943474281,15.6245165749334,0,-66.3196943474281,15.6245165749334
"5421","Lutjanus Griseus",-50.3685206957174,2.17239555714786,0,-50.3685206957174,2.17239555714786
"5461","Lutjanus Griseus",-64.6340447153556,12.8156723083012,0,-64.6340447153556,12.8156723083012
"5481","Lutjanus Griseus",-76.6563630446599,17.8979709330245,0,-76.6563630446599,17.8979709330245
"5511","Lutjanus Griseus",-82.9946862337619,19.7955625021679,0,-82.9946862337619,19.7955625021679
"5531","Lutjanus Griseus",-74.8021993095332,11.2030734198264,0,-74.8021993095332,11.2030734198264
"5551","Lutjanus Griseus",-79.8074995082843,26.7892365953325,0,-79.8074995082843,26.7892365953325
"5561","Lutjanus Griseus",-76.418064635861,32.0422753769596,0,-76.418064635861,32.0422753769596
"5661","Lutjanus Griseus",-78.4014065499589,20.4142745794994,0,-78.4014065499589,20.4142745794994
"5701","Lutjanus Griseus",-85.5222028847922,25.3555027149184,0,-85.5222028847922,25.3555027149184
"5711","Lutjanus Griseus",-70.840289066304,34.2405231892643,0,-70.840289066304,34.2405231892643
"5741","Lutjanus Griseus",-77.6196128919834,26.6719573996726,0,-77.6196128919834,26.6719573996726
"5781","Lutjanus Griseus",-92.5450452026206,20.4762957579001,0,-92.5450452026206,20.4762957579001
"5801","Lutjanus Griseus",-49.0525460299076,1.11036548928588,0,-49.0525460299076,1.11036548928588
"5811","Lutjanus Griseus",-80.9630348022362,18.0852024075945,0,-80.9630348022362,18.0852024075945
"5821","Lutjanus Griseus",-74.5463819628855,25.8649102620937,0,-74.5463819628855,25.8649102620937
"5841","Lutjanus Griseus",-86.5113450645738,20.7136408080131,0,-86.5113450645738,20.7136408080131
"5851","Lutjanus Griseus",-74.7398697823729,29.5153289930229,0,-74.7398697823729,29.5153289930229
"5891","Lutjanus Griseus",-75.8169180028781,11.9436827039043,0,-75.8169180028781,11.9436827039043
"5911","Lutjanus Griseus",-64.4808519314222,24.2968772675869,0,-64.4808519314222,24.2968772675869
"5961","Lutjanus Griseus",-38.3223636317304,-22.0348776039343,0,-38.3223636317304,-22.0348776039343
"5981","Lutjanus Griseus",-78.9113595805775,23.2141422060403,0,-78.9113595805775,23.2141422060403
"5991","Lutjanus Griseus",-76.7144862422017,24.1989677620291,0,-76.7144862422017,24.1989677620291
"6001","Lutjanus Griseus",-72.7691948438543,32.1580602608641,0,-72.7691948438543,32.1580602608641
"6011","Lutjanus Griseus",-90.3456268963966,25.3231212683948,0,-90.3456268963966,25.3231212683948
"6061","Lutjanus Griseus",-74.5563835935341,29.6250285489677,0,-74.5563835935341,29.6250285489677
"6081","Lutjanus Griseus",-39.3064828718463,-23.6762966629012,0,-39.3064828718463,-23.6762966629012
"6101","Lutjanus Griseus",-62.0621959290908,10.9204571203581,0,-62.0621959290908,10.9204571203581
"6121","Lutjanus Griseus",-40.7787850186191,-2.39723834749936,0,-40.7787850186191,-2.39723834749936
"6131","Lutjanus Griseus",-74.3116357416922,15.8488352658335,0,-74.3116357416922,15.8488352658335
"6141","Lutjanus Griseus",-44.6303355370698,-0.59325655283449,0,-44.6303355370698,-0.59325655283449
"6151","Lutjanus Griseus",-74.9428557669854,14.1053079323066,0,-74.9428557669854,14.1053079323066
"6191","Lutjanus Griseus",-42.770352872238,-27.68239933578,0,-42.770352872238,-27.68239933578
"6261","Lutjanus Griseus",-86.4282223338021,20.5447610872954,0,-86.4282223338021,20.5447610872954
"6281","Lutjanus Griseus",-81.2046871912858,17.3899023401296,0,-81.2046871912858,17.3899023401296
"6301","Lutjanus Griseus",-51.745473039767,6.91611189342284,0,-51.745473039767,6.91611189342284
"6311","Lutjanus Griseus",-44.8488649655433,-0.717980190699123,0,-44.8488649655433,-0.717980190699123
"6331","Lutjanus Griseus",-52.1340811998527,5.96454636495789,0,-52.1340811998527,5.96454636495789
"6341","Lutjanus Griseus",-75.0841982461677,21.3323174127304,0,-75.0841982461677,21.3323174127304
"6361","Lutjanus Griseus",-56.2770047049393,9.22526449900323,0,-56.2770047049393,9.22526449900323
"6411","Lutjanus Griseus",-73.7948688090146,11.8163836609618,0,-73.7948688090146,11.8163836609618
"6441","Lutjanus Griseus",-65.9138355527184,29.044998251941,0,-65.9138355527184,29.044998251941
"6451","Lutjanus Griseus",-44.5829077566995,-27.9022175275008,0,-44.5829077566995,-27.9022175275008
"6491","Lutjanus Griseus",-89.9751152926954,28.4279221334414,0,-89.9751152926954,28.4279221334414
"6501","Lutjanus Griseus",-68.2708961731011,14.2342526489935,0,-68.2708961731011,14.2342526489935
"6511","Lutjanus Griseus",-84.6980844197012,23.4633445605074,0,-84.6980844197012,23.4633445605074
"6531","Lutjanus Griseus",-67.3697727526999,24.3261476096868,0,-67.3697727526999,24.3261476096868
"6541","Lutjanus Griseus",-41.572949663132,-23.0651699041481,0,-41.572949663132,-23.0651699041481
"6551","Lutjanus Griseus",-96.3794752644915,26.5518387317906,0,-96.3794752644915,26.5518387317906
"6561","Lutjanus Griseus",-89.5244852948642,23.5766919748676,0,-89.5244852948642,23.5766919748676
"6591","Lutjanus Griseus",-97.262373363626,20.9326867960127,0,-97.262373363626,20.9326867960127
"6601","Lutjanus Griseus",-57.7253988720956,7.44721320551294,0,-57.7253988720956,7.44721320551294
"6621","Lutjanus Griseus",-77.6251266394963,9.19135180783102,0,-77.6251266394963,9.19135180783102
"6641","Lutjanus Griseus",-81.1114798179996,13.3031552042046,0,-81.1114798179996,13.3031552042046
"6651","Lutjanus Griseus",-68.7210395873754,26.4321175843409,0,-68.7210395873754,26.4321175843409
"6761","Lutjanus Griseus",-81.1022194591534,20.6217546091148,0,-81.1022194591534,20.6217546091148
"6781","Lutjanus Griseus",-68.8020408734047,31.5066611735992,0,-68.8020408734047,31.5066611735992
"6831","Lutjanus Griseus",-71.0712090528477,27.1817696469859,0,-71.0712090528477,27.1817696469859
"6861","Lutjanus Griseus",-74.2106805790562,33.2881652159867,0,-74.2106805790562,33.2881652159867
"6871","Lutjanus Griseus",-45.7867645115767,-25.6335921097052,0,-45.7867645115767,-25.6335921097052
"6931","Lutjanus Griseus",-71.3408988173821,15.443151102509,0,-71.3408988173821,15.443151102509
"6961","Lutjanus Griseus",-82.3515996447579,18.8744410557241,0,-82.3515996447579,18.8744410557241
"7001","Lutjanus Griseus",-94.3938025449539,28.2187660684444,0,-94.3938025449539,28.2187660684444
"7011","Lutjanus Griseus",-74.295199285869,23.5347694903657,0,-74.295199285869,23.5347694903657
"7041","Lutjanus Griseus",-49.9610802537257,5.64069364852135,0,-49.9610802537257,5.64069364852135
"7081","Lutjanus Griseus",-88.8953528136228,26.3851351514963,0,-88.8953528136228,26.3851351514963
"7131","Lutjanus Griseus",-33.9625002318074,-9.20792916148861,0,-33.9625002318074,-9.20792916148861
"7141","Lutjanus Griseus",-58.0737410804112,7.8889501802142,0,-58.0737410804112,7.8889501802142
"7161","Lutjanus Griseus",-72.6436034825531,21.4751208883028,0,-72.6436034825531,21.4751208883028
"7251","Lutjanus Griseus",-92.2433131161532,22.4993356892757,0,-92.2433131161532,22.4993356892757
"7281","Lutjanus Griseus",-72.5624011172593,16.3830670716091,0,-72.5624011172593,16.3830670716091
"7301","Lutjanus Griseus",-88.9126003484078,22.5658123010189,0,-88.9126003484078,22.5658123010189
"7331","Lutjanus Griseus",-81.6495858146693,14.3699413403767,0,-81.6495858146693,14.3699413403767
"7341","Lutjanus Griseus",-44.4447454540478,2.7723059726806,0,-44.4447454540478,2.7723059726806
"7361","Lutjanus Griseus",-75.3671161027329,22.4184556953733,0,-75.3671161027329,22.4184556953733
"7401","Lutjanus Griseus",-65.2750280331833,30.2793440164893,0,-65.2750280331833,30.2793440164893
"7431","Lutjanus Griseus",-75.538323282121,26.8084757729865,0,-75.538323282121,26.8084757729865
"7441","Lutjanus Griseus",-78.6021116304622,12.914977881279,0,-78.6021116304622,12.914977881279
"7451","Lutjanus Griseus",-93.2604567497554,21.2673172040416,0,-93.2604567497554,21.2673172040416
"7491","Lutjanus Griseus",-72.8351619561465,22.7727255800752,0,-72.8351619561465,22.7727255800752
"7511","Lutjanus Griseus",-61.6986728821049,16.4894759696412,0,-61.6986728821049,16.4894759696412
"7541","Lutjanus Griseus",-67.8636462040618,33.3471199298858,0,-67.8636462040618,33.3471199298858
"7581","Lutjanus Griseus",-76.2031871976537,11.9647903695614,0,-76.2031871976537,11.9647903695614
"7591","Lutjanus Griseus",-70.5495021619798,33.2304904367528,0,-70.5495021619798,33.2304904367528
"7611","Lutjanus Griseus",-48.9943492567745,4.70261010664229,0,-48.9943492567745,4.70261010664229
"7631","Lutjanus Griseus",-36.6509984985976,-16.11158213644,0,-36.6509984985976,-16.11158213644
"7641","Lutjanus Griseus",-81.8043214827016,10.3994397455794,0,-81.8043214827016,10.3994397455794
"7661","Lutjanus Griseus",-68.3051256442079,23.8303114911947,0,-68.3051256442079,23.8303114911947
"7671","Lutjanus Griseus",-76.4636054348042,14.4883494129375,0,-76.4636054348042,14.4883494129375
"7731","Lutjanus Griseus",-70.2755175400709,26.1744430756618,0,-70.2755175400709,26.1744430756618
"7741","Lutjanus Griseus",-48.5802760709638,-27.051347575219,0,-48.5802760709638,-27.051347575219
"7781","Lutjanus Griseus",-34.7572277706205,-8.60671921921225,0,-34.7572277706205,-8.60671921921225
"7811","Lutjanus Griseus",-92.1380098366534,25.2460212070433,0,-92.1380098366534,25.2460212070433
"7821","Lutjanus Griseus",-86.496208520172,29.5021614734932,0,-86.496208520172,29.5021614734932
"7871","Lutjanus Griseus",-72.9289790556148,35.6647842591865,0,-72.9289790556148,35.6647842591865
"7891","Lutjanus Griseus",-72.3883118169419,24.3338981223428,0,-72.3883118169419,24.3338981223428
"7901","Lutjanus Griseus",-68.2143524347197,37.5393148567897,0,-68.2143524347197,37.5393148567897
"7911","Lutjanus Griseus",-64.7517026464566,26.836577445579,0,-64.7517026464566,26.836577445579
"7941","Lutjanus Griseus",-78.9437176150382,16.6470777314715,0,-78.9437176150382,16.6470777314715
"7951","Lutjanus Griseus",-38.4608236556871,-24.1848748526523,0,-38.4608236556871,-24.1848748526523
"8021","Lutjanus Griseus",-42.5875661529605,0.362251242545568,0,-42.5875661529605,0.362251242545568
"8031","Lutjanus Griseus",-66.3117555077049,20.7959033617534,0,-66.3117555077049,20.7959033617534
"8041","Lutjanus Griseus",-75.283841145552,21.1925537718471,0,-75.283841145552,21.1925537718471
"8051","Lutjanus Griseus",-39.4595004692883,-27.0699392813282,0,-39.4595004692883,-27.0699392813282
"8071","Lutjanus Griseus",-95.1929128762812,28.4794929053117,0,-95.1929128762812,28.4794929053117
"8101","Lutjanus Griseus",-88.1104354752025,17.1601862952792,0,-88.1104354752025,17.1601862952792
"8111","Lutjanus Griseus",-45.5043071634518,-24.2074082172269,0,-45.5043071634518,-24.2074082172269
"8131","Lutjanus Griseus",-84.7902027921827,27.3563814500832,0,-84.7902027921827,27.3563814500832
"8151","Lutjanus Griseus",-47.1880241826432,-25.7189201341461,0,-47.1880241826432,-25.7189201341461
"8161","Lutjanus Griseus",-40.0323289178385,-25.0550257425152,0,-40.0323289178385,-25.0550257425152
"8221","Lutjanus Griseus",-79.0775525120055,28.3596627845312,0,-79.0775525120055,28.3596627845312
"8231","Lutjanus Griseus",-78.1083270715433,33.5457495321472,0,-78.1083270715433,33.5457495321472
"8261","Lutjanus Griseus",-65.0485749754712,23.8479377296949,0,-65.0485749754712,23.8479377296949
"8301","Lutjanus Griseus",-89.1649739106444,26.6575820061969,0,-89.1649739106444,26.6575820061969
"8331","Lutjanus Griseus",-64.3695175048057,30.8347019239461,0,-64.3695175048057,30.8347019239461
"8361","Lutjanus Griseus",-65.1596159506589,34.8282109467151,0,-65.1596159506589,34.8282109467151
"8371","Lutjanus Griseus",-68.5686915247744,19.8010763336612,0,-68.5686915247744,19.8010763336612
"8391","Lutjanus Griseus",-95.8531042555217,22.2638561051992,0,-95.8531042555217,22.2638561051992
"8461","Lutjanus Griseus",-70.4420861446385,40.3372922331121,0,-70.4420861446385,40.3372922331121
"8471","Lutjanus Griseus",-69.1015392523317,28.2234842709053,0,-69.1015392523317,28.2234842709053
"8511","Lutjanus Griseus",-94.6761076362791,20.786392928792,0,-94.6761076362791,20.786392928792
"8551","Lutjanus Griseus",-68.0054678059139,37.5117940305063,0,-68.0054678059139,37.5117940305063
"8561","Lutjanus Griseus",-90.9879091987331,19.8045478633706,0,-90.9879091987331,19.8045478633706
"8601","Lutjanus Griseus",-68.8766225751346,13.6413612679581,0,-68.8766225751346,13.6413612679581
"8621","Lutjanus Griseus",-86.5425973530208,20.1125316452789,0,-86.5425973530208,20.1125316452789
"8631","Lutjanus Griseus",-69.6678692074447,22.3416157462434,0,-69.6678692074447,22.3416157462434
"8641","Lutjanus Griseus",-38.8479319343429,-1.77865678261595,0,-38.8479319343429,-1.77865678261595
"8651","Lutjanus Griseus",-80.2095189700048,15.5805265988324,0,-80.2095189700048,15.5805265988324
"8691","Lutjanus Griseus",-78.9479331985879,27.2524108531431,0,-78.9479331985879,27.2524108531431
"8701","Lutjanus Griseus",-89.127281296328,28.5234902436534,0,-89.127281296328,28.5234902436534
"8741","Lutjanus Griseus",-37.7891368576792,-3.89864655249367,0,-37.7891368576792,-3.89864655249367
"8761","Lutjanus Griseus",-64.6491444567664,26.5775124063717,0,-64.6491444567664,26.5775124063717
"8801","Lutjanus Griseus",-93.3650195476079,28.2857009441757,0,-93.3650195476079,28.2857009441757
"8811","Lutjanus Griseus",-62.598129333674,18.1839730316479,0,-62.598129333674,18.1839730316479
"8831","Lutjanus Griseus",-89.3748067407034,25.2685615079438,0,-89.3748067407034,25.2685615079438
"8861","Lutjanus Griseus",-71.7789199464204,24.1567374020087,0,-71.7789199464204,24.1567374020087
"8901","Lutjanus Griseus",-72.3419402459419,38.2172447010818,0,-72.3419402459419,38.2172447010818
"8911","Lutjanus Griseus",-82.704685123438,14.0509615957081,0,-82.704685123438,14.0509615957081
"8931","Lutjanus Griseus",-54.6709361767591,7.28837249824163,0,-54.6709361767591,7.28837249824163
"8941","Lutjanus Griseus",-76.4501370900529,25.3079472442017,0,-76.4501370900529,25.3079472442017
"8951","Lutjanus Griseus",-83.9077942396865,26.5432262488097,0,-83.9077942396865,26.5432262488097
